customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS0380,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39929
ATQCUS0381,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38769
ATQCUS0382,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39831
ATQCUS0383,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37649
ATQCUS0384,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38958
ATQCUS0385,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37134
ATQCUS0386,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37522
ATQCUS0387,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38512
ATQCUS0388,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38570
ATQCUS0389,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37624
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383
ATQCUS0391,25-34,Delhi NCR,Business Owners,Male,Married,71468
ATQCUS0392,25-34,Delhi NCR,Business Owners,Male,Married,71356
ATQCUS0393,25-34,Delhi NCR,Business Owners,Male,Married,72187
ATQCUS0394,25-34,Delhi NCR,Business Owners,Male,Married,67435
ATQCUS0395,25-34,Delhi NCR,Business Owners,Male,Married,68262
ATQCUS0396,25-34,Delhi NCR,Business Owners,Male,Married,65567
ATQCUS0397,25-34,Delhi NCR,Business Owners,Male,Married,65973
ATQCUS0398,25-34,Delhi NCR,Business Owners,Male,Married,68803
ATQCUS0399,25-34,Delhi NCR,Business Owners,Male,Married,67160
ATQCUS0400,25-34,Delhi NCR,Business Owners,Male,Married,69837
ATQCUS0401,25-34,Delhi NCR,Business Owners,Male,Married,69839
ATQCUS0402,25-34,Delhi NCR,Business Owners,Male,Married,73569
ATQCUS0403,25-34,Delhi NCR,Business Owners,Male,Married,71558
ATQCUS0404,25-34,Delhi NCR,Business Owners,Male,Married,64944
ATQCUS0405,25-34,Delhi NCR,Business Owners,Male,Married,67710
ATQCUS0406,25-34,Delhi NCR,Business Owners,Male,Married,65435
ATQCUS0407,25-34,Delhi NCR,Business Owners,Male,Married,70404
ATQCUS0408,25-34,Delhi NCR,Business Owners,Male,Married,71820
ATQCUS0409,25-34,Delhi NCR,Business Owners,Male,Married,70466
ATQCUS0410,25-34,Delhi NCR,Business Owners,Male,Married,71190
ATQCUS0411,25-34,Delhi NCR,Business Owners,Male,Married,68050
ATQCUS0412,25-34,Delhi NCR,Business Owners,Male,Married,66774
ATQCUS0413,25-34,Delhi NCR,Business Owners,Male,Married,68810
ATQCUS0414,25-34,Delhi NCR,Business Owners,Male,Married,67998
ATQCUS0415,25-34,Delhi NCR,Business Owners,Male,Married,69323
ATQCUS0416,25-34,Delhi NCR,Business Owners,Male,Married,71488
ATQCUS0417,25-34,Delhi NCR,Freelancers,Male,Married,34621
ATQCUS0418,25-34,Delhi NCR,Freelancers,Male,Married,34160
ATQCUS0419,25-34,Delhi NCR,Freelancers,Male,Married,35223
ATQCUS0420,25-34,Delhi NCR,Freelancers,Male,Married,35012
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346
ATQCUS0422,25-34,Delhi NCR,Freelancers,Male,Married,33460
ATQCUS0423,25-34,Delhi NCR,Freelancers,Male,Married,34277
ATQCUS0424,25-34,Delhi NCR,Freelancers,Male,Married,33602
ATQCUS0425,25-34,Delhi NCR,Freelancers,Male,Married,35324
ATQCUS0426,25-34,Delhi NCR,Freelancers,Male,Married,34572
ATQCUS0427,25-34,Delhi NCR,Freelancers,Male,Married,34276
ATQCUS0428,25-34,Delhi NCR,Freelancers,Male,Married,34926
ATQCUS0429,25-34,Delhi NCR,Freelancers,Male,Married,34152
ATQCUS0430,25-34,Delhi NCR,Freelancers,Male,Married,35302
ATQCUS0431,25-34,Delhi NCR,Freelancers,Male,Married,34647
ATQCUS0432,25-34,Delhi NCR,Freelancers,Male,Married,32321
ATQCUS0433,25-34,Delhi NCR,Freelancers,Male,Married,35999
ATQCUS0434,25-34,Delhi NCR,Freelancers,Male,Married,36643
ATQCUS0435,25-34,Delhi NCR,Freelancers,Male,Married,35386
ATQCUS0436,25-34,Delhi NCR,Freelancers,Male,Married,34993
ATQCUS0437,25-34,Delhi NCR,Freelancers,Male,Married,33925
ATQCUS0438,25-34,Delhi NCR,Freelancers,Male,Married,32837
ATQCUS0439,25-34,Delhi NCR,Freelancers,Male,Married,35908
ATQCUS0440,25-34,Delhi NCR,Freelancers,Male,Married,36467
ATQCUS0441,25-34,Delhi NCR,Freelancers,Male,Married,33749
ATQCUS0442,25-34,Delhi NCR,Freelancers,Male,Married,36792
ATQCUS0443,25-34,Delhi NCR,Freelancers,Male,Married,34873
ATQCUS0444,25-34,Delhi NCR,Government Employees,Male,Married,51859
ATQCUS0445,25-34,Delhi NCR,Government Employees,Male,Married,51985
ATQCUS0446,25-34,Delhi NCR,Government Employees,Male,Married,52764
ATQCUS0447,25-34,Delhi NCR,Government Employees,Male,Married,54014
ATQCUS0448,25-34,Delhi NCR,Government Employees,Male,Married,52461
ATQCUS0449,25-34,Delhi NCR,Government Employees,Male,Married,52603
ATQCUS0450,25-34,Delhi NCR,Government Employees,Male,Married,50919
ATQCUS0451,25-34,Delhi NCR,Government Employees,Male,Married,52882
ATQCUS0452,25-34,Delhi NCR,Government Employees,Male,Married,54090
ATQCUS0453,25-34,Delhi NCR,Government Employees,Male,Married,52896
ATQCUS0454,25-34,Delhi NCR,Government Employees,Male,Married,51134
ATQCUS0455,25-34,Delhi NCR,Government Employees,Male,Married,53251
ATQCUS0456,25-34,Delhi NCR,Government Employees,Male,Married,50919
ATQCUS0457,25-34,Delhi NCR,Government Employees,Male,Married,52773
ATQCUS0458,25-34,Bengaluru,Salaried IT Employees,Male,Married,62429
ATQCUS0459,25-34,Bengaluru,Salaried IT Employees,Male,Married,62783
ATQCUS0460,25-34,Bengaluru,Salaried IT Employees,Male,Married,61306
ATQCUS0461,25-34,Bengaluru,Salaried IT Employees,Male,Married,61780
ATQCUS0462,25-34,Bengaluru,Salaried IT Employees,Male,Married,63674
ATQCUS0463,25-34,Bengaluru,Salaried IT Employees,Male,Married,64888
ATQCUS0464,25-34,Bengaluru,Salaried IT Employees,Male,Married,64435
ATQCUS0465,25-34,Bengaluru,Salaried IT Employees,Male,Married,62124
ATQCUS0466,25-34,Bengaluru,Salaried IT Employees,Male,Married,63517
ATQCUS0467,25-34,Bengaluru,Salaried IT Employees,Male,Married,59631
ATQCUS0468,25-34,Bengaluru,Salaried IT Employees,Male,Married,60118
ATQCUS0469,25-34,Bengaluru,Salaried IT Employees,Male,Married,63380
ATQCUS0470,25-34,Bengaluru,Salaried IT Employees,Male,Married,64228
ATQCUS0471,25-34,Bengaluru,Salaried IT Employees,Male,Married,60945
ATQCUS0472,25-34,Bengaluru,Salaried IT Employees,Male,Married,58485
ATQCUS0473,25-34,Bengaluru,Salaried IT Employees,Male,Married,64953
ATQCUS0474,25-34,Bengaluru,Salaried IT Employees,Male,Married,63642
ATQCUS0475,25-34,Bengaluru,Salaried IT Employees,Male,Married,63767
ATQCUS0476,25-34,Bengaluru,Salaried IT Employees,Male,Married,60743
ATQCUS0477,25-34,Bengaluru,Salaried IT Employees,Male,Married,62633
ATQCUS0478,25-34,Bengaluru,Salaried IT Employees,Male,Married,62308
ATQCUS0479,25-34,Bengaluru,Salaried IT Employees,Male,Married,61962
ATQCUS0480,25-34,Bengaluru,Salaried IT Employees,Male,Married,63737
ATQCUS0481,25-34,Bengaluru,Salaried IT Employees,Male,Married,62657
ATQCUS0482,25-34,Bengaluru,Salaried IT Employees,Male,Married,60624
ATQCUS0483,25-34,Bengaluru,Salaried IT Employees,Male,Married,62382
ATQCUS0484,25-34,Bengaluru,Salaried IT Employees,Male,Married,60920
ATQCUS0485,25-34,Bengaluru,Salaried IT Employees,Male,Married,59352
ATQCUS0486,25-34,Bengaluru,Salaried IT Employees,Male,Married,62194
ATQCUS0487,25-34,Bengaluru,Salaried IT Employees,Male,Married,64976
ATQCUS0488,25-34,Bengaluru,Salaried IT Employees,Male,Married,59429
ATQCUS0489,25-34,Bengaluru,Salaried IT Employees,Male,Married,65880
ATQCUS0490,25-34,Bengaluru,Salaried IT Employees,Male,Married,59657
ATQCUS0491,25-34,Bengaluru,Salaried Other Employees,Male,Married,38954
ATQCUS0492,25-34,Bengaluru,Salaried Other Employees,Male,Married,37592
ATQCUS0493,25-34,Bengaluru,Salaried Other Employees,Male,Married,38241
ATQCUS0494,25-34,Bengaluru,Salaried Other Employees,Male,Married,38680
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683
ATQCUS0496,25-34,Bengaluru,Salaried Other Employees,Male,Married,39429
ATQCUS0497,25-34,Bengaluru,Salaried Other Employees,Male,Married,38211
ATQCUS0498,25-34,Bengaluru,Salaried Other Employees,Male,Married,35920
ATQCUS0499,25-34,Bengaluru,Salaried Other Employees,Male,Married,41112
ATQCUS0500,25-34,Bengaluru,Salaried Other Employees,Male,Married,38896
ATQCUS0501,25-34,Bengaluru,Salaried Other Employees,Male,Married,39550
ATQCUS0502,25-34,Bengaluru,Salaried Other Employees,Male,Married,38514
ATQCUS0503,25-34,Bengaluru,Salaried Other Employees,Male,Married,40257
ATQCUS0504,25-34,Bengaluru,Salaried Other Employees,Male,Married,41763
ATQCUS0505,25-34,Bengaluru,Salaried Other Employees,Male,Married,38545
ATQCUS0506,25-34,Bengaluru,Salaried Other Employees,Male,Married,40041
ATQCUS0507,25-34,Bengaluru,Salaried Other Employees,Male,Married,37821
ATQCUS0508,25-34,Bengaluru,Salaried Other Employees,Male,Married,36313
ATQCUS0509,25-34,Bengaluru,Salaried Other Employees,Male,Married,39048
ATQCUS0510,25-34,Bengaluru,Salaried Other Employees,Male,Married,37575
ATQCUS0511,25-34,Bengaluru,Salaried Other Employees,Male,Married,37204
ATQCUS0512,25-34,Bengaluru,Salaried Other Employees,Male,Married,39891
ATQCUS0513,25-34,Bengaluru,Salaried Other Employees,Male,Married,40373
ATQCUS0514,25-34,Bengaluru,Salaried Other Employees,Male,Married,38616
ATQCUS0515,25-34,Bengaluru,Salaried Other Employees,Male,Married,39782
ATQCUS0516,25-34,Bengaluru,Salaried Other Employees,Male,Married,37780
ATQCUS0517,25-34,Bengaluru,Business Owners,Male,Married,66030
ATQCUS0518,25-34,Bengaluru,Business Owners,Male,Married,66433
ATQCUS0519,25-34,Bengaluru,Business Owners,Male,Married,65499
ATQCUS0520,25-34,Bengaluru,Business Owners,Male,Married,72070
ATQCUS0521,25-34,Bengaluru,Business Owners,Male,Married,68642
ATQCUS0522,25-34,Bengaluru,Business Owners,Male,Married,69590
ATQCUS0523,25-34,Bengaluru,Business Owners,Male,Married,73060
ATQCUS0524,25-34,Bengaluru,Business Owners,Male,Married,69584
ATQCUS0525,25-34,Bengaluru,Business Owners,Male,Married,73992
ATQCUS0526,25-34,Bengaluru,Business Owners,Male,Married,70629
ATQCUS0527,25-34,Bengaluru,Business Owners,Male,Married,69130
ATQCUS0528,25-34,Bengaluru,Business Owners,Male,Married,69684
ATQCUS0529,25-34,Bengaluru,Business Owners,Male,Married,70736
ATQCUS0530,25-34,Bengaluru,Business Owners,Male,Married,66810
ATQCUS0531,25-34,Bengaluru,Business Owners,Male,Married,66833
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859
ATQCUS0533,25-34,Bengaluru,Business Owners,Male,Married,69356
ATQCUS0534,25-34,Bengaluru,Business Owners,Male,Married,68317
ATQCUS0535,25-34,Bengaluru,Business Owners,Male,Married,68061
ATQCUS0536,25-34,Bengaluru,Business Owners,Male,Married,70090
ATQCUS0537,25-34,Bengaluru,Business Owners,Male,Married,69221
ATQCUS0538,25-34,Bengaluru,Business Owners,Male,Married,67280
ATQCUS0539,25-34,Bengaluru,Business Owners,Male,Married,69632
ATQCUS0540,25-34,Bengaluru,Freelancers,Male,Married,35238
ATQCUS0541,25-34,Bengaluru,Freelancers,Male,Married,35124
ATQCUS0542,25-34,Bengaluru,Freelancers,Male,Married,35194
ATQCUS0543,25-34,Bengaluru,Freelancers,Male,Married,36795
ATQCUS0544,25-34,Bengaluru,Freelancers,Male,Married,32758
ATQCUS0545,25-34,Bengaluru,Freelancers,Male,Married,33436
ATQCUS0546,25-34,Bengaluru,Freelancers,Male,Married,35064
ATQCUS0547,25-34,Bengaluru,Freelancers,Male,Married,35790
ATQCUS0548,25-34,Bengaluru,Freelancers,Male,Married,34534
ATQCUS0549,25-34,Bengaluru,Freelancers,Male,Married,35183
ATQCUS0550,25-34,Bengaluru,Freelancers,Male,Married,32161
ATQCUS0551,25-34,Bengaluru,Freelancers,Male,Married,35782
ATQCUS0552,25-34,Bengaluru,Freelancers,Male,Married,35604
ATQCUS0553,25-34,Bengaluru,Freelancers,Male,Married,37383
ATQCUS0554,25-34,Bengaluru,Freelancers,Male,Married,33442
ATQCUS0555,25-34,Bengaluru,Freelancers,Male,Married,35609
ATQCUS0556,25-34,Bengaluru,Freelancers,Male,Married,36642
ATQCUS0557,25-34,Bengaluru,Freelancers,Male,Married,34984
ATQCUS0558,25-34,Bengaluru,Freelancers,Male,Married,36699
ATQCUS0559,25-34,Bengaluru,Freelancers,Male,Married,35767
ATQCUS0560,25-34,Bengaluru,Freelancers,Male,Married,35317
ATQCUS0561,25-34,Bengaluru,Freelancers,Male,Married,32988
ATQCUS0562,25-34,Bengaluru,Freelancers,Male,Married,35218
ATQCUS0563,25-34,Bengaluru,Freelancers,Male,Married,35438
ATQCUS0564,25-34,Bengaluru,Freelancers,Male,Married,34763
ATQCUS0565,25-34,Bengaluru,Freelancers,Male,Married,34802
ATQCUS0566,25-34,Bengaluru,Freelancers,Male,Married,37275
ATQCUS0567,25-34,Bengaluru,Freelancers,Male,Married,36259
ATQCUS0568,25-34,Bengaluru,Freelancers,Male,Married,33777
ATQCUS0569,25-34,Bengaluru,Freelancers,Male,Married,34167
ATQCUS0570,25-34,Bengaluru,Freelancers,Male,Married,37075
ATQCUS0571,25-34,Bengaluru,Freelancers,Male,Married,34008
ATQCUS0572,25-34,Bengaluru,Freelancers,Male,Married,33030
ATQCUS0573,25-34,Bengaluru,Freelancers,Male,Married,32900
ATQCUS0574,25-34,Bengaluru,Freelancers,Male,Married,34796
ATQCUS0575,25-34,Bengaluru,Freelancers,Male,Married,33748
ATQCUS0576,25-34,Bengaluru,Freelancers,Male,Married,33985
ATQCUS0577,25-34,Bengaluru,Freelancers,Male,Married,37494
ATQCUS0578,25-34,Bengaluru,Freelancers,Male,Married,34186
ATQCUS0579,25-34,Bengaluru,Government Employees,Male,Married,51231
ATQCUS0580,25-34,Bengaluru,Government Employees,Male,Married,54369
ATQCUS0581,25-34,Bengaluru,Government Employees,Male,Married,52589
ATQCUS0582,25-34,Bengaluru,Government Employees,Male,Married,54154
ATQCUS0583,25-34,Bengaluru,Government Employees,Male,Married,54308
ATQCUS0584,25-34,Bengaluru,Government Employees,Male,Married,52363
ATQCUS0585,25-34,Bengaluru,Government Employees,Male,Married,54191
ATQCUS0586,25-34,Bengaluru,Government Employees,Male,Married,53878
ATQCUS0587,25-34,Bengaluru,Government Employees,Male,Married,51893
ATQCUS0588,25-34,Bengaluru,Government Employees,Male,Married,51082
ATQCUS0589,25-34,Bengaluru,Government Employees,Male,Married,50929
ATQCUS0590,25-34,Bengaluru,Government Employees,Male,Married,50804
ATQCUS0591,25-34,Bengaluru,Government Employees,Male,Married,53275
ATQCUS0592,25-34,Bengaluru,Government Employees,Male,Married,51657
ATQCUS0593,25-34,Bengaluru,Government Employees,Male,Married,52956
ATQCUS0594,25-34,Bengaluru,Government Employees,Male,Married,51786
ATQCUS0595,25-34,Bengaluru,Government Employees,Male,Married,52001
ATQCUS0596,25-34,Bengaluru,Government Employees,Male,Married,51963
ATQCUS0597,25-34,Chennai,Salaried IT Employees,Male,Married,62274
ATQCUS0598,25-34,Chennai,Salaried IT Employees,Male,Married,63956
ATQCUS0599,25-34,Chennai,Salaried IT Employees,Male,Married,59951
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173
ATQCUS0601,25-34,Chennai,Salaried IT Employees,Male,Married,59934
ATQCUS0602,25-34,Chennai,Salaried IT Employees,Male,Married,63304
ATQCUS0603,25-34,Chennai,Salaried IT Employees,Male,Married,63778
ATQCUS0604,25-34,Chennai,Salaried IT Employees,Male,Married,63074
ATQCUS0605,25-34,Chennai,Salaried IT Employees,Male,Married,63972
ATQCUS0606,25-34,Chennai,Salaried IT Employees,Male,Married,62389
ATQCUS0607,25-34,Chennai,Salaried IT Employees,Male,Married,61501
ATQCUS0608,25-34,Chennai,Salaried IT Employees,Male,Married,61707
ATQCUS0609,25-34,Chennai,Salaried IT Employees,Male,Married,61508
ATQCUS0610,25-34,Chennai,Salaried IT Employees,Male,Married,61376
ATQCUS0611,25-34,Chennai,Salaried IT Employees,Male,Married,59078
ATQCUS0612,25-34,Chennai,Salaried IT Employees,Male,Married,61401
ATQCUS0613,25-34,Chennai,Salaried IT Employees,Male,Married,60424
ATQCUS0614,25-34,Chennai,Salaried IT Employees,Male,Married,58396
ATQCUS0615,25-34,Chennai,Salaried IT Employees,Male,Married,65583
ATQCUS0616,25-34,Chennai,Salaried IT Employees,Male,Married,60623
ATQCUS0617,25-34,Chennai,Salaried IT Employees,Male,Married,62492
ATQCUS0618,25-34,Chennai,Salaried IT Employees,Male,Married,62677
ATQCUS0619,25-34,Chennai,Salaried IT Employees,Male,Married,60767
ATQCUS0620,25-34,Chennai,Salaried IT Employees,Male,Married,60985
ATQCUS0621,25-34,Chennai,Salaried IT Employees,Male,Married,61601
ATQCUS0622,25-34,Chennai,Salaried IT Employees,Male,Married,61656
ATQCUS0623,25-34,Chennai,Salaried IT Employees,Male,Married,65723
ATQCUS0624,25-34,Chennai,Salaried IT Employees,Male,Married,62725
ATQCUS0625,25-34,Chennai,Salaried IT Employees,Male,Married,60762
ATQCUS0626,25-34,Chennai,Salaried IT Employees,Male,Married,63512
ATQCUS0627,25-34,Chennai,Salaried IT Employees,Male,Married,63162
ATQCUS0628,25-34,Chennai,Salaried IT Employees,Male,Married,63803
ATQCUS0629,25-34,Chennai,Salaried IT Employees,Male,Married,63577
ATQCUS0630,25-34,Chennai,Salaried IT Employees,Male,Married,63760
ATQCUS0631,25-34,Chennai,Salaried IT Employees,Male,Married,59358
ATQCUS0632,25-34,Chennai,Salaried IT Employees,Male,Married,61054
ATQCUS0633,25-34,Chennai,Salaried IT Employees,Male,Married,60792
ATQCUS0634,25-34,Chennai,Salaried IT Employees,Male,Married,63633
ATQCUS0635,25-34,Chennai,Salaried IT Employees,Male,Married,64823
ATQCUS0636,25-34,Chennai,Salaried IT Employees,Male,Married,62868
ATQCUS0637,25-34,Chennai,Salaried IT Employees,Male,Married,61343
ATQCUS0638,25-34,Chennai,Salaried IT Employees,Male,Married,60008
ATQCUS0639,25-34,Chennai,Salaried IT Employees,Male,Married,63590
ATQCUS0640,25-34,Chennai,Salaried IT Employees,Male,Married,62756
ATQCUS0641,25-34,Chennai,Salaried Other Employees,Male,Married,37976
ATQCUS0642,25-34,Chennai,Salaried Other Employees,Male,Married,38761
ATQCUS0643,25-34,Chennai,Salaried Other Employees,Male,Married,36980
ATQCUS0644,25-34,Chennai,Salaried Other Employees,Male,Married,41539
ATQCUS0645,25-34,Chennai,Salaried Other Employees,Male,Married,39210
ATQCUS0646,25-34,Chennai,Salaried Other Employees,Male,Married,37229
ATQCUS0647,25-34,Chennai,Salaried Other Employees,Male,Married,36563
ATQCUS0648,25-34,Chennai,Salaried Other Employees,Male,Married,37732
ATQCUS0649,25-34,Chennai,Salaried Other Employees,Male,Married,36670
ATQCUS0650,25-34,Chennai,Salaried Other Employees,Male,Married,38055
ATQCUS0651,25-34,Chennai,Salaried Other Employees,Male,Married,39918
ATQCUS0652,25-34,Chennai,Salaried Other Employees,Male,Married,38842
ATQCUS0653,25-34,Chennai,Salaried Other Employees,Male,Married,38150
ATQCUS0654,25-34,Chennai,Salaried Other Employees,Male,Married,39732
ATQCUS0655,25-34,Chennai,Salaried Other Employees,Male,Married,36800
ATQCUS0656,25-34,Chennai,Salaried Other Employees,Male,Married,37588
ATQCUS0657,25-34,Chennai,Salaried Other Employees,Male,Married,37585
ATQCUS0658,25-34,Chennai,Salaried Other Employees,Male,Married,40965
ATQCUS0659,25-34,Chennai,Salaried Other Employees,Male,Married,41407
ATQCUS0660,25-34,Chennai,Salaried Other Employees,Male,Married,39052
ATQCUS0661,25-34,Chennai,Salaried Other Employees,Male,Married,38090
ATQCUS0662,25-34,Chennai,Salaried Other Employees,Male,Married,37251
ATQCUS0663,25-34,Chennai,Salaried Other Employees,Male,Married,37702
ATQCUS0664,25-34,Chennai,Salaried Other Employees,Male,Married,40133
ATQCUS0665,25-34,Chennai,Salaried Other Employees,Male,Married,39558
ATQCUS0666,25-34,Chennai,Salaried Other Employees,Male,Married,40624
ATQCUS0667,25-34,Chennai,Salaried Other Employees,Male,Married,40243
ATQCUS0668,25-34,Chennai,Salaried Other Employees,Male,Married,41413
ATQCUS0669,25-34,Chennai,Salaried Other Employees,Male,Married,38910
ATQCUS0670,25-34,Chennai,Salaried Other Employees,Male,Married,41247
ATQCUS0671,25-34,Chennai,Salaried Other Employees,Male,Married,37613
ATQCUS0672,25-34,Chennai,Salaried Other Employees,Male,Married,40334
ATQCUS0673,25-34,Chennai,Salaried Other Employees,Male,Married,38872
ATQCUS0674,25-34,Chennai,Salaried Other Employees,Male,Married,36237
ATQCUS0675,25-34,Chennai,Salaried Other Employees,Male,Married,41116
ATQCUS0676,25-34,Chennai,Salaried Other Employees,Male,Married,38338
ATQCUS0677,25-34,Chennai,Salaried Other Employees,Male,Married,36745
ATQCUS0678,25-34,Chennai,Salaried Other Employees,Male,Married,39395
ATQCUS0679,25-34,Chennai,Salaried Other Employees,Male,Married,39315
ATQCUS0680,25-34,Chennai,Business Owners,Male,Married,71663
ATQCUS0681,25-34,Chennai,Business Owners,Male,Married,70710
ATQCUS0682,25-34,Chennai,Business Owners,Male,Married,66492
ATQCUS0683,25-34,Chennai,Business Owners,Male,Married,70551
ATQCUS0684,25-34,Chennai,Business Owners,Male,Married,68800
ATQCUS0685,25-34,Chennai,Business Owners,Male,Married,71655
ATQCUS0686,25-34,Chennai,Business Owners,Male,Married,70485
ATQCUS0687,25-34,Chennai,Business Owners,Male,Married,68475
ATQCUS0688,25-34,Chennai,Business Owners,Male,Married,67684
